1063294,1438365,1475573,1597904,1613238,1668176,7103205,21027611,22318667,37877244,26710307,33301777,30898446,1566815,1480360,1608521,1371813,1439331,1639252,1093166,1595494,1529792,1578369,1569442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538006409,1538010009,1538013609,1538017209,1538020809,1538024409,1538028009,1538031609,1538035216,1538038809,1538042409,1537959609,1537963209,1537966809,1537970409,1537974009,1537977609,1537981209,1537984809,1537988409,1537992009,1537995609,1537999209,1538002809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80672578,123893584,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537959609,1538006409,0,0,0,0
0,0,0,0,0,0,0,0,204566162,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1537959609,0,0,0
